date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
0.0,Portugal,Switzerland,1,0,FIFA World Cup qualification,Porto,Portugal,False
0.0,Romania,Belgium,2,1,FIFA World Cup qualification,Bucharest,Romania,False
0.0,Slovenia,North Macedonia,1,4,Friendly,Kranj,Slovenia,False
0.0,Sweden,Finland,3,2,FIFA World Cup qualification,Solna,Sweden,False
0.0,United States,Mexico,1,1,Friendly,Washington,United States,False
0.0,Wales,Cyprus,2,0,FIFA World Cup qualification,Cardiff,Wales,False
0.0,North Korea,Iraq,3,2,FIFA World Cup qualification,Doha,Qatar,True
0.0,Saudi Arabia,Japan,0,0,FIFA World Cup qualification,Doha,Qatar,True
0.0,Iran,South Korea,0,3,FIFA World Cup qualification,Doha,Qatar,True
0.0,United States,Ukraine,1,2,Friendly,High Point,United States,False
0.0,Tunisia,Iceland,3,1,Friendly,Tunis,Tunisia,False
0.0,Japan,Iran,1,2,FIFA World Cup qualification,Doha,Qatar,True
0.0,North Korea,Saudi Arabia,1,2,FIFA World Cup qualification,Doha,Qatar,True
0.0,Iraq,South Korea,2,2,FIFA World Cup qualification,Doha,Qatar,True
0.0,Mexico,Ukraine,2,1,Friendly,San Diego,United States,True
0.0,North Korea,Japan,0,3,FIFA World Cup qualification,Doha,Qatar,True
0.0,Iran,Iraq,1,2,FIFA World Cup qualification,Doha,Qatar,True
0.0,South Korea,Saudi Arabia,1,1,FIFA World Cup qualification,Doha,Qatar,True
0.0,United States,Ukraine,0,1,Friendly,Bethlehem,United States,False
0.0,Burundi,Guinea,0,0,African Cup of Nations qualification,Libreville,Gabon,True
0.0,Iraq,Saudi Arabia,1,1,FIFA World Cup qualification,Doha,Qatar,True
0.0,Iran,North Korea,2,1,FIFA World Cup qualification,Doha,Qatar,True
0.0,Japan,South Korea,1,0,FIFA World Cup qualification,Doha,Qatar,True
0.0,Liechtenstein,Estonia,0,2,Friendly,Balzers,Liechtenstein,False
0.0,United Arab Emirates,Jordan,2,1,Friendly,Al Ain,United Arab Emirates,False
0.0,Czech Republic,Cyprus,3,0,FIFA World Cup qualification,Košice,Slovakia,True
0.0,Hungary,Luxembourg,1,0,FIFA World Cup qualification,Budapest,Hungary,False
0.0,Israel,Austria,1,1,FIFA World Cup qualification,Ramat-Gan,Israel,False
0.0,Turkey,Poland,2,1,FIFA World Cup qualification,Istanbul,Turkey,False
0.0,Iraq,Japan,2,2,FIFA World Cup qualification,Doha,Qatar,True
0.0,South Korea,North Korea,3,0,FIFA World Cup qualification,Doha,Qatar,True
0.0,Saudi Arabia,Iran,4,3,FIFA World Cup qualification,Doha,Qatar,True
0.0,United Arab Emirates,Jordan,0,2,Friendly,Al Ain,United Arab Emirates,False
0.0,Australia,Argentina,1,1,FIFA World Cup qualification,Sydney,Australia,False
0.0,Mexico,China PR,3,0,Friendly,San Diego,United States,True
0.0,Egypt,Malta,3,0,Friendly,Tunis,Tunisia,True
0.0,Tunisia,Gabon,4,0,Friendly,Tunis,Tunisia,False
0.0,Gabon,Malta,1,2,Friendly,Tunis,Tunisia,True
0.0,Tunisia,Egypt,2,1,Friendly,Tunis,Tunisia,False
0.0,United States,Jamaica,1,0,Friendly,Fullerton,United States,False
0.0,Austria,Sweden,1,1,FIFA World Cup qualification,Vienna,Austria,False
0.0,Israel,Finland,1,3,FIFA World Cup qualification,Ramat-Gan,Israel,False
0.0,Portugal,Estonia,3,0,FIFA World Cup qualification,Lisbon,Portugal,False
0.0,Turkey,Norway,2,1,FIFA World Cup qualification,Istanbul,Turkey,False
0.0,Antigua and Barbuda,Saint Kitts and Nevis,3,0,Friendly,St. John's,Antigua and Barbuda,False
0.0,United States,Cayman Islands,8,1,Friendly,Mission Viejo,United States,False
0.0,Slovakia,Slovenia,2,0,Friendly,Prievidza,Slovakia,False
0.0,Argentina,Australia,1,0,FIFA World Cup qualification,Buenos Aires,Argentina,False
0.0,Belgium,Czech Republic,0,0,FIFA World Cup qualification,Brussels,Belgium,False
0.0,France,Bulgaria,1,2,FIFA World Cup qualification,Paris,France,False
0.0,Germany,Brazil,2,1,Friendly,Cologne,Germany,False
0.0,Greece,Russia,1,0,FIFA World Cup qualification,Athens,Greece,False
0.0,Italy,Portugal,1,0,FIFA World Cup qualification,Milan,Italy,False
0.0,Malta,Scotland,0,2,FIFA World Cup qualification,Attard,Malta,False
0.0,Northern Ireland,Republic of Ireland,1,1,FIFA World Cup qualification,Belfast,Northern Ireland,False
0.0,Poland,Netherlands,1,3,FIFA World Cup qualification,Poznań,Poland,False
0.0,San Marino,England,1,7,FIFA World Cup qualification,Bologna,Italy,True
0.0,Spain,Denmark,1,0,FIFA World Cup qualification,Seville,Spain,False
0.0,Switzerland,Estonia,4,0,FIFA World Cup qualification,Zürich,Switzerland,False
0.0,Wales,Romania,1,2,FIFA World Cup qualification,Cardiff,Wales,False
0.0,Gambia,Mauritania,2,4,Friendly,Banjul,Gambia,False
0.0,Gambia,Ghana,3,0,Friendly,Freetown,Sierra Leone,True
0.0,Sierra Leone,Guinea,1,1,Amílcar Cabral Cup,Freetown,Sierra Leone,False
0.0,Guinea-Bissau,Mauritania,1,0,Amílcar Cabral Cup,Freetown,Sierra Leone,True
0.0,Senegal,Mali,0,1,Amílcar Cabral Cup,Freetown,Sierra Leone,True
0.0,Guinea,Gambia,1,2,Amílcar Cabral Cup,Freetown,Sierra Leone,True
0.0,Sierra Leone,Ghana,2,3,Friendly,Freetown,Sierra Leone,False
0.0,Mali,Guinea-Bissau,3,0,Amílcar Cabral Cup,Freetown,Sierra Leone,True
0.0,Senegal,Mauritania,4,0,Amílcar Cabral Cup,Freetown,Sierra Leone,True
0.0,Ghana,Guinea,1,0,Friendly,Freetown,Sierra Leone,True
0.0,Sierra Leone,Gambia,1,1,Amílcar Cabral Cup,Freetown,Sierra Leone,False
0.0,Tahiti,Fiji,3,0,Friendly,Papeete,French Polynesia,False
0.0,Kenya,Uganda,2,1,Friendly,Nairobi,Kenya,False
0.0,Mali,Mauritania,0,0,Amílcar Cabral Cup,Freetown,Sierra Leone,True
0.0,Senegal,Guinea-Bissau,0,0,Amílcar Cabral Cup,Freetown,Sierra Leone,True
0.0,Gambia,Senegal,0,2,Amílcar Cabral Cup,Freetown,Sierra Leone,True
0.0,Sierra Leone,Mali,2,0,Amílcar Cabral Cup,Freetown,Sierra Leone,False
0.0,Gambia,Mali,2,0,Amílcar Cabral Cup,Freetown,Sierra Leone,True
0.0,Sierra Leone,Senegal,2,0,Amílcar Cabral Cup,Freetown,Sierra Leone,False
0.0,United States,El Salvador,7,0,Friendly,Mission Viejo,United States,False
0.0,Tanzania,Uganda,1,0,Friendly,Nairobi,Kenya,True
0.0,Bangladesh,Burma,3,1,Friendly,Dhaka,Bangladesh,False
0.0,Kenya,Tanzania,2,1,Friendly,Nairobi,Kenya,False
0.0,Argentina,Germany,2,1,Friendly,Miami,United States,True
0.0,Mexico,Brazil,0,1,Friendly,Guadalajara,Mexico,False
0.0,United States,Germany,0,3,Friendly,Palo Alto,United States,False
0.0,Mali,Ivory Coast,0,1,Friendly,Bamako,Mali,False
0.0,Mexico,Germany,0,0,Friendly,Mexico City,Mexico,False
0.0,Basque Country,Bolivia,3,1,Friendly,San Sebastián,Spain,False
0.0,Ghana,Egypt,0,0,Friendly,Accra,Ghana,False
0.0,Ghana,Tunisia,1,1,Friendly,Accra,Ghana,False
0.0,Barbados,Grenada,0,0,Friendly,Bridgetown,Barbados,False
0.0,Ghana,Egypt,2,1,Friendly,Accra,Ghana,False
0.0,Mali,Burkina Faso,1,1,Friendly,Bamako,Mali,False
0.0,Mauritania,Mali,1,3,Friendly,Nouakchott,Mauritania,False
0.0,Thailand,Nigeria,1,1,Friendly,Bangkok,Thailand,False
0.0,United States,Norway,2,1,Friendly,Tempe,United States,False
0.0,Guinea,Ivory Coast,3,0,Friendly,Conakry,Guinea,False
0.0,Costa Rica,Norway,0,0,Friendly,San Diego,United States,True
0.0,Mexico,Bulgaria,1,1,Friendly,San Diego,United States,True
0.0,Spain,Portugal,2,2,Friendly,Vigo,Spain,False
0.0,Suriname,French Guiana,1,0,CFU Caribbean Cup qualification,Paramaribo,Suriname,False
0.0,Tunisia,Netherlands,2,2,Friendly,Tunis,Tunisia,False
0.0,Guyana,French Guiana,1,1,CFU Caribbean Cup qualification,Paramaribo,Suriname,True
0.0,United States,Switzerland,1,1,Friendly,Fullerton,United States,False
0.0,Barbados,Puerto Rico,0,1,CFU Caribbean Cup qualification,Bridgetown,Barbados,False
0.0,Mali,Senegal,1,0,Friendly,Bamako,Mali,False
0.0,Saudi Arabia,China PR,1,0,Friendly,Riyadh,Saudi Arabia,False
0.0,Suriname,Guyana,2,0,CFU Caribbean Cup qualification,Paramaribo,Suriname,False
0.0,Grenada,Puerto Rico,1,0,CFU Caribbean Cup qualification,Bridgetown,Barbados,True
0.0,Qatar,Finland,1,0,Friendly,Doha,Qatar,False
0.0,Mexico,Switzerland,1,5,Friendly,Oakland,United States,True
0.0,Saudi Arabia,China PR,1,1,Friendly,Riyadh,Saudi Arabia,False
0.0,Barbados,Grenada,3,2,CFU Caribbean Cup qualification,Bridgetown,Barbados,False
0.0,Qatar,Finland,0,0,Friendly,Doha,Qatar,False
0.0,Venezuela,Colombia,1,2,Friendly,Barinas,Venezuela,False
0.0,Burkina Faso,Guinea,1,1,Friendly,Ouagadougou,Burkina Faso,False
0.0,Ivory Coast,Niger,5,3,Friendly,Ouagadougou,Burkina Faso,True
0.0,United States,Russia,1,1,Friendly,Seattle,United States,False
0.0,Burkina Faso,Ivory Coast,0,1,Friendly,Ouagadougou,Burkina Faso,False
0.0,Guinea,Niger,1,3,Friendly,Ouagadougou,Burkina Faso,True
0.0,Oman,Finland,0,2,Friendly,Muscat,Oman,False
0.0,Senegal,Mali,0,0,Friendly,Dakar,Senegal,False
0.0,Oman,Finland,1,1,Friendly,Muscat,Oman,False
0.0,Egypt,Morocco,1,1,United Arab Emirates Friendship Tournament,Sharjah,United Arab Emirates,True
0.0,Mexico,Russia,1,4,Friendly,Oakland,United States,True
0.0,United Arab Emirates,Slovakia,0,1,United Arab Emirates Friendship Tournament,Sharjah,United Arab Emirates,False
0.0,Egypt,Slovakia,1,0,United Arab Emirates Friendship Tournament,Sharjah,United Arab Emirates,True
0.0,Oman,Kenya,1,0,Friendly,Muscat,Oman,False
0.0,United Arab Emirates,Morocco,1,1,United Arab Emirates Friendship Tournament,Sharjah,United Arab Emirates,False
0.0,Morocco,Slovakia,2,1,United Arab Emirates Friendship Tournament,Sharjah,United Arab Emirates,True
0.0,Oman,Kenya,2,0,Friendly,Muscat,Oman,False
0.0,Saudi Arabia,Colombia,1,1,Friendly,Jeddah,Saudi Arabia,False
0.0,United Arab Emirates,Egypt,0,1,United Arab Emirates Friendship Tournament,Dubai,United Arab Emirates,False
0.0,Gambia,Senegal,0,0,Friendly,Banjul,Gambia,False
0.0,Georgia,Slovenia,0,1,Malta International Tournament,Attard,Malta,True
0.0,Malta,Tunisia,1,1,Malta International Tournament,Attard,Malta,False
0.0,Spain,Poland,1,1,Friendly,Santa Cruz de Tenerife,Spain,False
0.0,Malta,Georgia,0,1,Malta International Tournament,Attard,Malta,False
0.0,Slovenia,Tunisia,2,2,Malta International Tournament,Attard,Malta,True
0.0,Georgia,Tunisia,2,0,Malta International Tournament,Attard,Malta,True
0.0,Malawi,Zambia,0,3,Friendly,Blantyre,Malawi,False
0.0,Malta,Slovenia,0,1,Malta International Tournament,Attard,Malta,False
0.0,Malawi,Zambia,0,2,Friendly,Blantyre,Malawi,False
0.0,Romania,United States,2,1,Lunar New Year Cup,Kowloon,Hong Kong,True
0.0,Italy,France,0,1,Friendly,Naples,Italy,False
0.0,South Korea,Romania,1,2,Friendly,Changwon,South Korea,False
0.0,Malta,Belgium,1,0,Friendly,Attard,Malta,False
0.0,Colombia,Sweden,0,0,Friendly,Miami,United States,True
0.0,United States,Bolivia,1,1,Friendly,Miami,United States,False
0.0,Bolivia,Colombia,0,2,Friendly,Miami,United States,True
0.0,United States,Sweden,1,3,Friendly,Miami,United States,False
0.0,Dominica,Antigua and Barbuda,3,2,CFU Caribbean Cup qualification,Basseterre,Saint Kitts and Nevis,True
0.0,Israel,Georgia,2,0,Friendly,Ashdod,Israel,False
0.0,Mali,Ghana,0,0,Friendly,Bamako,Mali,False
0.0,Morocco,Finland,0,0,Friendly,Casablanca,Morocco,False
0.0,Saint Kitts and Nevis,Montserrat,9,1,CFU Caribbean Cup qualification,Basseterre,Saint Kitts and Nevis,False
0.0,Turkey,Czech Republic,1,4,Friendly,Istanbul,Turkey,False
0.0,Mexico,Sweden,2,1,Friendly,Fresno,United States,True
0.0,Antigua and Barbuda,Montserrat,8,0,CFU Caribbean Cup qualification,Basseterre,Saint Kitts and Nevis,True
0.0,Saint Kitts and Nevis,Dominica,2,3,CFU Caribbean Cup qualification,Basseterre,Saint Kitts and Nevis,False
0.0,Colombia,South Korea,2,2,Friendly,Monterey Park,United States,True
0.0,Zimbabwe,Zambia,2,2,Friendly,Harare,Zimbabwe,False
0.0,Gabon,Senegal,0,0,Friendly,Moanda,Gabon,False
0.0,Cayman Islands,British Virgin Islands,5,0,CFU Caribbean Cup qualification,George Town,Cayman Islands,False
0.0,Jamaica,Sint Maarten,3,2,CFU Caribbean Cup qualification,George Town,Cayman Islands,True
0.0,Mexico,Colombia,0,0,Friendly,Mexico City,Mexico,False
0.0,Cayman Islands,Sint Maarten,5,0,CFU Caribbean Cup qualification,George Town,Cayman Islands,False
0.0,Guadeloupe,Anguilla,9,0,CFU Caribbean Cup qualification,Kingstown,Saint Vincent and the Grenadines,True
0.0,Jamaica,British Virgin Islands,12,0,CFU Caribbean Cup qualification,George Town,Cayman Islands,True
0.0,United States,South Korea,1,0,Friendly,Monterey Park,United States,False
0.0,Cayman Islands,Jamaica,3,2,CFU Caribbean Cup qualification,West Bay,Cayman Islands,False
0.0,Sint Maarten,British Virgin Islands,3,0,CFU Caribbean Cup qualification,George Town,Cayman Islands,True
0.0,Saint Vincent and the Grenadines,Anguilla,2,0,CFU Caribbean Cup qualification,Kingstown,Saint Vincent and the Grenadines,False
0.0,Cyprus,Estonia,2,0,Friendly,Paralímni,Cyprus,False
0.0,England,Denmark,1,0,Friendly,London,England,False
0.0,Hungary,Switzerland,1,2,Friendly,Budapest,Hungary,False
0.0,Nigeria,Ghana,0,0,Friendly,Lagos,Nigeria,False
0.0,Wales,Norway,1,3,Friendly,Cardiff,Wales,False
0.0,Dominican Republic,Haiti,0,1,CFU Caribbean Cup qualification,Santo Domingo,Dominican Republic,False
0.0,Congo,DR Congo,2,1,Friendly,Brazzaville,Congo,False
0.0,United States,South Korea,1,1,Friendly,Fullerton,United States,False
0.0,Zambia,Zimbabwe,2,1,Friendly,Lusaka,Zambia,False
0.0,Gabon,DR Congo,2,1,Friendly,Libreville,Gabon,False
0.0,Israel,Ukraine,1,0,Friendly,Haifa,Israel,False
0.0,Egypt,Cameroon,0,0,Friendly,Cairo,Egypt,False
0.0,Tunisia,Niger,4,2,Friendly,Tunis,Tunisia,False
0.0,Angola,Gabon,2,1,Friendly,Luanda,Angola,False
0.0,France,Chile,3,1,Friendly,Lyon,France,False
0.0,Austria,Hungary,1,1,Friendly,Linz,Austria,False
0.0,Brazil,Argentina,2,0,Friendly,Recife,Brazil,False
0.0,Germany,Italy,2,1,Friendly,Stuttgart,Germany,False
0.0,Greece,Poland,0,0,Friendly,Salonica,Greece,False
0.0,Republic of Ireland,Russia,0,0,Friendly,Dublin,Republic of Ireland,False
0.0,Luxembourg,Morocco,1,2,Friendly,Luxembourg,Luxembourg,False
0.0,North Macedonia,Slovenia,2,0,Friendly,Skopje,North Macedonia,False
0.0,Northern Ireland,Romania,2,0,Friendly,Belfast,Northern Ireland,False
0.0,Scotland,Netherlands,0,1,Friendly,Glasgow,Scotland,False
0.0,Spain,Croatia,0,2,Friendly,Valencia,Spain,False
0.0,Nigeria,Gabon,3,0,African Cup of Nations,Tunis,Tunisia,True
0.0,Saudi Arabia,Chile,0,2,Friendly,Riyadh,Saudi Arabia,False
0.0,Tunisia,Mali,0,2,African Cup of Nations,Tunis,Tunisia,False
0.0,United States,Bolivia,2,2,Friendly,Dallas,United States,False
0.0,Ghana,Guinea,1,0,African Cup of Nations,Sousse,Tunisia,True
0.0,Ivory Coast,Sierra Leone,4,0,African Cup of Nations,Sousse,Tunisia,True
0.0,Egypt,Gabon,4,0,African Cup of Nations,Tunis,Tunisia,True
0.0,Mali,DR Congo,0,1,African Cup of Nations,Tunis,Tunisia,True
0.0,Senegal,Guinea,2,1,African Cup of Nations,Sousse,Tunisia,True
0.0,Zambia,Sierra Leone,0,0,African Cup of Nations,Sousse,Tunisia,True
0.0,Malta,Slovakia,1,2,Friendly,Attard,Malta,False
0.0,Nigeria,Egypt,0,0,African Cup of Nations,Tunis,Tunisia,True
0.0,Tunisia,DR Congo,1,1,African Cup of Nations,Tunis,Tunisia,False
0.0,Ghana,Senegal,1,0,African Cup of Nations,Sousse,Tunisia,True
0.0,Zambia,Ivory Coast,1,0,African Cup of Nations,Sousse,Tunisia,True
0.0,DR Congo,Nigeria,0,2,African Cup of Nations,Tunis,Tunisia,True
0.0,Egypt,Mali,0,1,African Cup of Nations,Tunis,Tunisia,True
0.0,Ghana,Ivory Coast,1,2,African Cup of Nations,Sousse,Tunisia,True
0.0,Zambia,Senegal,1,0,African Cup of Nations,Sousse,Tunisia,True
0.0,Hungary,Slovenia,0,1,Friendly,Szombathely,Hungary,False
0.0,Nigeria,Ivory Coast,2,2,African Cup of Nations,Tunis,Tunisia,True
0.0,Zambia,Mali,4,0,African Cup of Nations,Tunis,Tunisia,True
0.0,Cayman Islands,Haiti,2,3,CFU Caribbean Cup,San Fernando,Trinidad and Tobago,True
0.0,Colombia,Bolivia,0,1,Friendly,Villavicencio,Colombia,False
0.0,Martinique,Suriname,2,0,CFU Caribbean Cup,San Fernando,Trinidad and Tobago,True
0.0,Martinique,Haiti,3,0,CFU Caribbean Cup,San Fernando,Trinidad and Tobago,True
0.0,Suriname,Cayman Islands,2,0,CFU Caribbean Cup,San Fernando,Trinidad and Tobago,True
0.0,Ivory Coast,Mali,3,1,African Cup of Nations,Tunis,Tunisia,True
0.0,Nigeria,Zambia,2,1,African Cup of Nations,Tunis,Tunisia,True
0.0,Kazakhstan,Tajikistan,1,0,Friendly,Tashkent,Uzbekistan,True
0.0,Martinique,Cayman Islands,1,1,CFU Caribbean Cup,San Fernando,Trinidad and Tobago,True
0.0,Suriname,Haiti,1,1,CFU Caribbean Cup,San Fernando,Trinidad and Tobago,True
0.0,Uzbekistan,Turkmenistan,4,0,Friendly,Tashkent,Uzbekistan,False
0.0,Kyrgyzstan,Turkmenistan,1,5,Friendly,Tashkent,Uzbekistan,True
0.0,Poland,Saudi Arabia,1,0,Friendly,Cannes,France,True
0.0,Uzbekistan,Kazakhstan,1,0,Friendly,Tashkent,Uzbekistan,False
0.0,Martinique,Guadeloupe,4,2,CFU Caribbean Cup,Port of Spain,Trinidad and Tobago,True
0.0,Trinidad and Tobago,Suriname,3,2,CFU Caribbean Cup,Port of Spain,Trinidad and Tobago,False
0.0,Kazakhstan,Turkmenistan,0,0,Friendly,Tashkent,Uzbekistan,True
0.0,Kyrgyzstan,Tajikistan,0,1,Friendly,Tashkent,Uzbekistan,True
0.0,Oman,Bulgaria,1,1,Friendly,Muscat,Oman,False
0.0,United States,Moldova,1,1,Friendly,Jacksonville,United States,False
0.0,Colombia,Nigeria,1,0,Friendly,Armenia,Colombia,False
0.0,Guadeloupe,Suriname,2,0,CFU Caribbean Cup,Port of Spain,Trinidad and Tobago,True
0.0,Kazakhstan,Kyrgyzstan,0,0,Friendly,Tashkent,Uzbekistan,True
0.0,Trinidad and Tobago,Martinique,7,2,CFU Caribbean Cup,Port of Spain,Trinidad and Tobago,False
0.0,Uzbekistan,Tajikistan,1,1,Friendly,Tashkent,Uzbekistan,False
0.0,Tunisia,Saudi Arabia,2,0,Friendly,Tunis,Tunisia,False
0.0,Malta,Azerbaijan,5,0,Friendly,Attard,Malta,False
0.0,Tajikistan,Turkmenistan,0,2,Friendly,Tashkent,Uzbekistan,True
0.0,Uzbekistan,Kyrgyzstan,3,0,Friendly,Tashkent,Uzbekistan,False
0.0,Argentina,Morocco,3,1,Friendly,Salta,Argentina,False
0.0,Austria,Scotland,1,2,Friendly,Vienna,Austria,False
0.0,Denmark,Hungary,3,1,Friendly,Copenhagen,Denmark,False
0.0,Iceland,Saudi Arabia,0,2,Friendly,Toulon,France,True
0.0,Lithuania,Israel,1,1,Friendly,Vilnius,Lithuania,False
0.0,Netherlands,Republic of Ireland,0,1,Friendly,Tilburg,Netherlands,False
0.0,Northern Ireland,Liechtenstein,4,1,UEFA Euro qualification,Belfast,Northern Ireland,False
0.0,Norway,Portugal,0,0,Friendly,Oslo,Norway,False
0.0,Romania,Bolivia,3,0,Friendly,Bucharest,Romania,False
0.0,Slovakia,Croatia,4,1,Friendly,Bratislava,Slovakia,False
0.0,Switzerland,Czech Republic,3,0,Friendly,Zürich,Switzerland,False
0.0,Turkey,Russia,0,1,Friendly,Bursa,Turkey,False
0.0,United States,Moldova,3,0,Friendly,Davidson,United States,False
0.0,Wales,Sweden,0,2,Friendly,Wrexham,Wales,False
0.0,Eswatini,Mozambique,0,1,Friendly,Mbabane,Eswatini,False
0.0,South Africa,Zimbabwe,1,0,Friendly,Mafikeng,South Africa,False
0.0,United States,Iceland,1,2,Friendly,Chula Vista,United States,False
0.0,Greece,Saudi Arabia,5,1,Friendly,Athens,Greece,False
0.0,Slovenia,Cyprus,3,0,Friendly,Maribor,Slovenia,False
0.0,United Arab Emirates,Germany,0,2,Friendly,Abu Dhabi,United Arab Emirates,False
0.0,Kuwait,Bulgaria,2,2,Friendly,Kuwait City,Kuwait,False
0.0,United States,Chile,0,2,Friendly,Albuquerque,United States,False
0.0,South Korea,Cameroon,2,2,Friendly,Seoul,South Korea,False
0.0,Jersey,Guernsey,3,1,Friendly,St. Helier,Jersey,False
0.0,Colombia,Peru,1,0,Friendly,Miami,United States,True
0.0,El Salvador,Honduras,3,1,Friendly,Miami,United States,True
0.0,South Korea,Cameroon,2,1,Friendly,Changwon,South Korea,False
0.0,Bolivia,Saudi Arabia,1,0,Friendly,Cannes,France,True
0.0,Brazil,Iceland,3,0,Friendly,Florianópolis,Brazil,False
0.0,Poland,Hungary,3,2,Friendly,Cracow,Poland,False
0.0,Colombia,El Salvador,3,0,Friendly,Miami,United States,True
0.0,Honduras,Peru,2,1,Friendly,Miami,United States,True
0.0,Sweden,Nigeria,3,1,Friendly,Solna,Sweden,False
0.0,United States,Estonia,4,0,Friendly,Fullerton,United States,False
0.0,Greece,Cameroon,0,3,Friendly,Piraeus,Greece,False
0.0,Bolivia,Cameroon,1,1,Friendly,Piraeus,Greece,True
0.0,Greece,Bolivia,0,0,Friendly,Piraeus,Greece,False
0.0,North Macedonia,Albania,5,1,Friendly,Tetovo,North Macedonia,False
0.0,Nigeria,Suriname,2,1,Friendly,Amsterdam,Netherlands,True
0.0,United States,Armenia,1,0,Friendly,Fullerton,United States,False
0.0,England,Greece,5,0,Friendly,London,England,False
0.0,Poland,Austria,3,4,Friendly,Katowice,Poland,False
0.0,Chile,Argentina,3,3,Friendly,Santiago,Chile,False
0.0,Hungary,Croatia,2,2,Friendly,Győr,Hungary,False
0.0,Iceland,Bolivia,1,0,Friendly,Reykjavík,Iceland,False
0.0,England,Norway,0,0,Friendly,London,England,False
0.0,Japan,Australia,1,1,Kirin Cup,Hiroshima,Japan,False
0.0,Estonia,Wales,1,2,Friendly,Tallinn,Estonia,False
0.0,Fiji,Tahiti,2,2,Friendly,Suva,Fiji,False
0.0,Republic of Ireland,Bolivia,1,0,Friendly,Dublin,Republic of Ireland,False
0.0,Chile,Peru,2,1,Friendly,Santiago,Chile,False
0.0,Czech Republic,Lithuania,5,3,Friendly,Ostrava,Czech Republic,False
0.0,Ecuador,Argentina,1,0,Friendly,Guayaquil,Ecuador,False
0.0,Fiji,Tahiti,2,0,Friendly,Lautoka,Fiji,False
0.0,Ukraine,Belarus,3,1,Friendly,Kyïv,Ukraine,False
0.0,United States,Saudi Arabia,0,0,Friendly,Piscataway,United States,False
0.0,Australia,France,0,1,Kirin Cup,Kobe,Japan,True
0.0,Denmark,Sweden,1,0,Friendly,Copenhagen,Denmark,False
0.0,Italy,Finland,2,0,Friendly,Parma,Italy,False
0.0,Netherlands,Scotland,3,1,Friendly,Utrecht,Netherlands,False
0.0,Switzerland,Liechtenstein,2,0,Friendly,Basel,Switzerland,False
0.0,United States,Greece,1,1,Friendly,New Haven,United States,False
0.0,Germany,Republic of Ireland,0,2,Friendly,Hanover,Germany,False
0.0,Japan,France,1,4,Kirin Cup,Tokyo,Japan,False
0.0,Russia,Slovakia,2,1,Friendly,Moscow,Russia,False
0.0,Israel,Argentina,0,3,Friendly,Ramat-Gan,Israel,False
